SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,AttractivenessShape,vaccination_strategy,vaccine_prop_inf_1,vaccine_ID,vaccine_normdev_pos_1,vaccine_normdev_neg_1
sim_1087,378910789,378910789,11315,vaccine_settings_1087.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1087.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1087.csv,-1,none,0.9931640625,1,0.0888671875,0.0888671875
sim_1088,282296086,282296086,11315,vaccine_settings_1088.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1088.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1088.csv,-1,none,0.0556640625,1,0.6513671875,0.6513671875
sim_1089,1055213711,1055213711,11315,vaccine_settings_1089.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1089.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1089.csv,-1,none,0.5556640625,1,0.1513671875,0.1513671875
sim_1090,1441672524,1441672524,11315,vaccine_settings_1090.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1090.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1090.csv,-1,none,0.3056640625,1,0.4013671875,0.4013671875
sim_1091,668754899,668754899,11315,vaccine_settings_1091.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1091.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1091.csv,-1,none,0.8056640625,1,0.9013671875,0.9013671875
sim_1092,475525492,475525492,11315,vaccine_settings_1092.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1092.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1092.csv,-1,none,0.4306640625,1,0.0263671875,0.0263671875
sim_1093,1248443117,1248443117,11315,vaccine_settings_1093.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1093.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1093.csv,-1,none,0.9306640625,1,0.5263671875,0.5263671875
sim_1094,861984305,861984305,11315,vaccine_settings_1094.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1094.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1094.csv,-1,none,0.1806640625,1,0.7763671875,0.7763671875
sim_1095,89066680,89066680,11315,vaccine_settings_1095.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1095.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1095.csv,-1,none,0.6806640625,1,0.2763671875,0.2763671875
sim_1096,64913004,64913004,11315,vaccine_settings_1096.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1096.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1096.csv,-1,none,0.3837890625,1,0.6982421875,0.6982421875
sim_1097,837830629,837830629,11315,vaccine_settings_1097.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1097.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1097.csv,-1,none,0.8837890625,1,0.1982421875,0.1982421875
sim_1098,1224289442,1224289442,11315,vaccine_settings_1098.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1098.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1098.csv,-1,none,0.1337890625,1,0.4482421875,0.4482421875
sim_1099,451371817,451371817,11315,vaccine_settings_1099.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1099.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1099.csv,-1,none,0.6337890625,1,0.9482421875,0.9482421875
sim_1100,644601223,644601223,11315,vaccine_settings_1100.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1100.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1100.csv,-1,none,0.0087890625,1,0.0732421875,0.0732421875
sim_1101,1417518848,1417518848,11315,vaccine_settings_1101.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1101.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1101.csv,-1,none,0.5087890625,1,0.5732421875,0.5732421875
sim_1102,1031060035,1031060035,11315,vaccine_settings_1102.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1102.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1102.csv,-1,none,0.2587890625,1,0.8232421875,0.8232421875
sim_1103,258142410,258142410,11315,vaccine_settings_1103.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1103.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1103.csv,-1,none,0.7587890625,1,0.3232421875,0.3232421875
sim_1104,354757114,354757114,11315,vaccine_settings_1104.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1104.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1104.csv,-1,none,0.1962890625,1,0.8857421875,0.8857421875
sim_1105,1127674739,1127674739,11315,vaccine_settings_1105.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1105.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1105.csv,-1,none,0.6962890625,1,0.3857421875,0.3857421875
sim_1106,1514133551,1514133551,11315,vaccine_settings_1106.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1106.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1106.csv,-1,none,0.4462890625,1,0.1357421875,0.1357421875
sim_1107,741215926,741215926,11315,vaccine_settings_1107.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1107.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1107.csv,-1,none,0.9462890625,1,0.6357421875,0.6357421875
sim_1108,547986520,547986520,11315,vaccine_settings_1108.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1108.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1108.csv,-1,none,0.3212890625,1,0.2607421875,0.2607421875
sim_1109,1320904145,1320904145,11315,vaccine_settings_1109.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1109.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1109.csv,-1,none,0.8212890625,1,0.7607421875,0.7607421875
sim_1110,934445332,934445332,11315,vaccine_settings_1110.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1110.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1110.csv,-1,none,0.0712890625,1,0.5107421875,0.5107421875
sim_1111,161527707,161527707,11315,vaccine_settings_1111.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1111.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1111.csv,-1,none,0.5712890625,1,0.0107421875,0.0107421875
sim_1112,113220356,113220356,11315,vaccine_settings_1112.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1112.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1112.csv,-1,none,0.1025390625,1,0.4169921875,0.4169921875
sim_1113,886137981,886137981,11315,vaccine_settings_1113.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1113.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1113.csv,-1,none,0.6025390625,1,0.9169921875,0.9169921875
sim_1114,1272596793,1272596793,11315,vaccine_settings_1114.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1114.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1114.csv,-1,none,0.3525390625,1,0.6669921875,0.6669921875
sim_1115,499679168,499679168,11315,vaccine_settings_1115.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1115.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1115.csv,-1,none,0.8525390625,1,0.1669921875,0.1669921875
sim_1116,692908574,692908574,11315,vaccine_settings_1116.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1116.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1116.csv,-1,none,0.4775390625,1,0.7919921875,0.7919921875
sim_1117,1465826199,1465826199,11315,vaccine_settings_1117.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1117.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1117.csv,-1,none,0.9775390625,1,0.2919921875,0.2919921875
sim_1118,1079367387,1079367387,11315,vaccine_settings_1118.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1118.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1118.csv,-1,none,0.2275390625,1,0.0419921875,0.0419921875
sim_1119,306449762,306449762,11315,vaccine_settings_1119.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1119.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1119.csv,-1,none,0.7275390625,1,0.5419921875,0.5419921875
sim_1120,209835059,209835059,11315,vaccine_settings_1120.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1120.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1120.csv,-1,none,0.2900390625,1,0.2294921875,0.2294921875
sim_1121,982752684,982752684,11315,vaccine_settings_1121.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1121.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1121.csv,-1,none,0.7900390625,1,0.7294921875,0.7294921875
sim_1122,1369211496,1369211496,11315,vaccine_settings_1122.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1122.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1122.csv,-1,none,0.0400390625,1,0.9794921875,0.9794921875
sim_1123,596293871,596293871,11315,vaccine_settings_1123.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1123.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1123.csv,-1,none,0.5400390625,1,0.4794921875,0.4794921875
sim_1124,403064465,403064465,11315,vaccine_settings_1124.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1124.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1124.csv,-1,none,0.1650390625,1,0.6044921875,0.6044921875
sim_1125,1175982090,1175982090,11315,vaccine_settings_1125.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1125.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1125.csv,-1,none,0.6650390625,1,0.1044921875,0.1044921875
sim_1126,789523278,789523278,11315,vaccine_settings_1126.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1126.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1126.csv,-1,none,0.4150390625,1,0.3544921875,0.3544921875
sim_1127,16605653,16605653,11315,vaccine_settings_1127.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1127.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1127.csv,-1,none,0.9150390625,1,0.8544921875,0.8544921875
sim_1128,22644072,22644072,11315,vaccine_settings_1128.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1128.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1128.csv,-1,none,0.0830078125,1,0.5849609375,0.5849609375
sim_1129,795561697,795561697,11315,vaccine_settings_1129.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1129.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1129.csv,-1,none,0.5830078125,1,0.0849609375,0.0849609375
sim_1130,1182020509,1182020509,11315,vaccine_settings_1130.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1130.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1130.csv,-1,none,0.3330078125,1,0.3349609375,0.3349609375
sim_1131,409102884,409102884,11315,vaccine_settings_1131.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1131.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1131.csv,-1,none,0.8330078125,1,0.8349609375,0.8349609375
sim_1132,602332290,602332290,11315,vaccine_settings_1132.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1132.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1132.csv,-1,none,0.4580078125,1,0.2099609375,0.2099609375
sim_1133,1375249915,1375249915,11315,vaccine_settings_1133.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1133.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1133.csv,-1,none,0.9580078125,1,0.7099609375,0.7099609375
sim_1134,988791103,988791103,11315,vaccine_settings_1134.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1134.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1134.csv,-1,none,0.2080078125,1,0.9599609375,0.9599609375
sim_1135,215873478,215873478,11315,vaccine_settings_1135.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1135.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1135.csv,-1,none,0.7080078125,1,0.4599609375,0.4599609375
sim_1136,312488181,312488181,11315,vaccine_settings_1136.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1136.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1136.csv,-1,none,0.2705078125,1,0.7724609375,0.7724609375
sim_1137,1085405806,1085405806,11315,vaccine_settings_1137.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1137.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1137.csv,-1,none,0.7705078125,1,0.2724609375,0.2724609375
sim_1138,1471864618,1471864618,11315,vaccine_settings_1138.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1138.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1138.csv,-1,none,0.0205078125,1,0.0224609375,0.0224609375
sim_1139,698946993,698946993,11315,vaccine_settings_1139.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1139.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1139.csv,-1,none,0.5205078125,1,0.5224609375,0.5224609375
sim_1140,505717587,505717587,11315,vaccine_settings_1140.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1140.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1140.csv,-1,none,0.1455078125,1,0.3974609375,0.3974609375
sim_1141,1278635212,1278635212,11315,vaccine_settings_1141.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1141.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1141.csv,-1,none,0.6455078125,1,0.8974609375,0.8974609375
sim_1142,892176400,892176400,11315,vaccine_settings_1142.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1142.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1142.csv,-1,none,0.3955078125,1,0.6474609375,0.6474609375
sim_1143,119258775,119258775,11315,vaccine_settings_1143.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1143.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1143.csv,-1,none,0.8955078125,1,0.1474609375,0.1474609375
sim_1144,167566126,167566126,11315,vaccine_settings_1144.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1144.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1144.csv,-1,none,0.4267578125,1,0.3037109375,0.3037109375
sim_1145,940483751,940483751,11315,vaccine_settings_1145.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1145.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1145.csv,-1,none,0.9267578125,1,0.8037109375,0.8037109375
sim_1146,1326942564,1326942564,11315,vaccine_settings_1146.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1146.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1146.csv,-1,none,0.1767578125,1,0.5537109375,0.5537109375
sim_1147,554024939,554024939,11315,vaccine_settings_1147.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1147.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1147.csv,-1,none,0.6767578125,1,0.0537109375,0.0537109375
sim_1148,747254345,747254345,11315,vaccine_settings_1148.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1148.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1148.csv,-1,none,0.0517578125,1,0.9287109375,0.9287109375
sim_1149,1520171970,1520171970,11315,vaccine_settings_1149.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1149.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1149.csv,-1,none,0.5517578125,1,0.4287109375,0.4287109375
sim_1150,1133713157,1133713157,11315,vaccine_settings_1150.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1150.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1150.csv,-1,none,0.3017578125,1,0.1787109375,0.1787109375
sim_1151,360795532,360795532,11315,vaccine_settings_1151.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1151.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1151.csv,-1,none,0.8017578125,1,0.6787109375,0.6787109375
sim_1152,264180829,264180829,11315,vaccine_settings_1152.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1152.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1152.csv,-1,none,0.2392578125,1,0.1162109375,0.1162109375
sim_1153,1037098454,1037098454,11315,vaccine_settings_1153.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1153.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1153.csv,-1,none,0.7392578125,1,0.6162109375,0.6162109375
sim_1154,1423557267,1423557267,11315,vaccine_settings_1154.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1154.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1154.csv,-1,none,0.4892578125,1,0.8662109375,0.8662109375
sim_1155,650639642,650639642,11315,vaccine_settings_1155.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1155.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1155.csv,-1,none,0.9892578125,1,0.3662109375,0.3662109375
sim_1156,457410236,457410236,11315,vaccine_settings_1156.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1156.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1156.csv,-1,none,0.3642578125,1,0.7412109375,0.7412109375
sim_1157,1230327861,1230327861,11315,vaccine_settings_1157.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1157.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1157.csv,-1,none,0.8642578125,1,0.2412109375,0.2412109375
sim_1158,843869048,843869048,11315,vaccine_settings_1158.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1158.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1158.csv,-1,none,0.1142578125,1,0.4912109375,0.4912109375
sim_1159,70951423,70951423,11315,vaccine_settings_1159.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1159.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1159.csv,-1,none,0.6142578125,1,0.9912109375,0.9912109375
sim_1160,95105099,95105099,11315,vaccine_settings_1160.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1160.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1160.csv,-1,none,0.3173828125,1,0.0380859375,0.0380859375
sim_1161,868022724,868022724,11315,vaccine_settings_1161.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1161.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1161.csv,-1,none,0.8173828125,1,0.5380859375,0.5380859375
sim_1162,1254481536,1254481536,11315,vaccine_settings_1162.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1162.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1162.csv,-1,none,0.0673828125,1,0.7880859375,0.7880859375
sim_1163,481563911,481563911,11315,vaccine_settings_1163.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1163.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1163.csv,-1,none,0.5673828125,1,0.2880859375,0.2880859375
sim_1164,674793318,674793318,11315,vaccine_settings_1164.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1164.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1164.csv,-1,none,0.1923828125,1,0.6630859375,0.6630859375
sim_1165,1447710943,1447710943,11315,vaccine_settings_1165.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1165.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1165.csv,-1,none,0.6923828125,1,0.1630859375,0.1630859375
sim_1166,1061252130,1061252130,11315,vaccine_settings_1166.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1166.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1166.csv,-1,none,0.4423828125,1,0.4130859375,0.4130859375
sim_1167,288334505,288334505,11315,vaccine_settings_1167.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1167.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1167.csv,-1,none,0.9423828125,1,0.9130859375,0.9130859375
sim_1168,384949208,384949208,11315,vaccine_settings_1168.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1168.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1168.csv,-1,none,0.0048828125,1,0.3505859375,0.3505859375
sim_1169,1157866833,1157866833,11315,vaccine_settings_1169.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1169.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1169.csv,-1,none,0.5048828125,1,0.8505859375,0.8505859375
sim_1170,1544325646,1544325646,11315,vaccine_settings_1170.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1170.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1170.csv,-1,none,0.2548828125,1,0.6005859375,0.6005859375
sim_1171,771408021,771408021,11315,vaccine_settings_1171.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1171.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1171.csv,-1,none,0.7548828125,1,0.1005859375,0.1005859375
sim_1172,578178615,578178615,11315,vaccine_settings_1172.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1172.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1172.csv,-1,none,0.3798828125,1,0.9755859375,0.9755859375
sim_1173,1351096240,1351096240,11315,vaccine_settings_1173.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1173.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1173.csv,-1,none,0.8798828125,1,0.4755859375,0.4755859375
