NewSimName,SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,vaccination_strategy,vaccine_prop_inf_4,vaccine_ID,vaccine_efficacy_mean,vaccine_efficacy_serotype,vaccine_efficacy_serostatus
sim_0932,sim_932,656421285,656421285,11315,vaccine_settings_932.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_932.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_932.csv,routine,0.43310546875,4,0.500341796875,0.0996826171875,0.0621826171875
sim_0933,sim_933,1414228947,1414228947,11315,vaccine_settings_933.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_933.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_933.csv,routine,0.93310546875,4,0.150341796875,0.0246826171875,0.1371826171875
sim_0934,sim_934,1035325116,1035325116,11315,vaccine_settings_934.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_934.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_934.csv,routine,0.18310546875,4,0.325341796875,0.1371826171875,0.0996826171875
sim_0935,sim_935,277517455,277517455,11315,vaccine_settings_935.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_935.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_935.csv,routine,0.68310546875,4,0.675341796875,0.0621826171875,0.0246826171875
sim_0936,sim_936,372243412,372243412,11315,vaccine_settings_936.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_936.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_936.csv,routine,0.37060546875,4,0.456591796875,0.0340576171875,0.0153076171875
sim_0937,sim_937,1130051074,1130051074,11315,vaccine_settings_937.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_937.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_937.csv,routine,0.87060546875,4,0.806591796875,0.1090576171875,0.0903076171875
sim_0938,sim_938,1508954905,1508954905,11315,vaccine_settings_938.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_938.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_938.csv,routine,0.12060546875,4,0.631591796875,0.0715576171875,0.1278076171875
sim_0939,sim_939,751147243,751147243,11315,vaccine_settings_939.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_939.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_939.csv,routine,0.62060546875,4,0.281591796875,0.1465576171875,0.0528076171875
sim_0940,sim_940,561695328,561695328,11315,vaccine_settings_940.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_940.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_940.csv,routine,0.24560546875,4,0.719091796875,0.0153076171875,0.1465576171875
sim_0941,sim_941,1319502989,1319502989,11315,vaccine_settings_941.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_941.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_941.csv,routine,0.74560546875,4,0.369091796875,0.0903076171875,0.0715576171875
sim_0942,sim_942,940599158,940599158,11315,vaccine_settings_942.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_942.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_942.csv,routine,0.49560546875,4,0.194091796875,0.0528076171875,0.0340576171875
sim_0943,sim_943,182791497,182791497,11315,vaccine_settings_943.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_943.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_943.csv,routine,0.99560546875,4,0.544091796875,0.1278076171875,0.1090576171875
sim_0944,sim_944,135428518,135428518,11315,vaccine_settings_944.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_944.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_944.csv,routine,0.46435546875,4,0.828466796875,0.1324951171875,0.1137451171875
sim_0945,sim_945,893236180,893236180,11315,vaccine_settings_945.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_945.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_945.csv,routine,0.96435546875,4,0.478466796875,0.0574951171875,0.0387451171875
sim_0946,sim_946,1272140010,1272140010,11315,vaccine_settings_946.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_946.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_946.csv,routine,0.21435546875,4,0.303466796875,0.0949951171875,0.0012451171875
sim_0947,sim_947,514332349,514332349,11315,vaccine_settings_947.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_947.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_947.csv,routine,0.71435546875,4,0.653466796875,0.0199951171875,0.0762451171875
sim_0948,sim_948,703784264,703784264,11315,vaccine_settings_948.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_948.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_948.csv,routine,0.08935546875,4,0.390966796875,0.1137451171875,0.0199951171875
sim_0949,sim_949,1461591926,1461591926,11315,vaccine_settings_949.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_949.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_949.csv,routine,0.58935546875,4,0.740966796875,0.0387451171875,0.0949951171875
sim_0950,sim_950,1082688095,1082688095,11315,vaccine_settings_950.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_950.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_950.csv,routine,0.33935546875,4,0.565966796875,0.0762451171875,0.1324951171875
sim_0951,sim_951,324880434,324880434,11315,vaccine_settings_951.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_951.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_951.csv,routine,0.83935546875,4,0.215966796875,0.0012451171875,0.0574951171875
sim_0952,sim_952,230154476,230154476,11315,vaccine_settings_952.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_952.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_952.csv,routine,0.15185546875,4,0.609716796875,0.0481201171875,0.0481201171875
sim_0953,sim_953,987962137,987962137,11315,vaccine_settings_953.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_953.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_953.csv,routine,0.65185546875,4,0.259716796875,0.1231201171875,0.1231201171875
sim_0954,sim_954,1366865968,1366865968,11315,vaccine_settings_954.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_954.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_954.csv,routine,0.40185546875,4,0.434716796875,0.0106201171875,0.0856201171875
sim_0955,sim_955,609058307,609058307,11315,vaccine_settings_955.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_955.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_955.csv,routine,0.90185546875,4,0.784716796875,0.0856201171875,0.0106201171875
sim_0956,sim_956,419606391,419606391,11315,vaccine_settings_956.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_956.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_956.csv,routine,0.27685546875,4,0.172216796875,0.0668701171875,0.1043701171875
sim_0957,sim_957,1177414053,1177414053,11315,vaccine_settings_957.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_957.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_957.csv,routine,0.77685546875,4,0.522216796875,0.1418701171875,0.0293701171875
sim_0958,sim_958,798510222,798510222,11315,vaccine_settings_958.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_958.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_958.csv,routine,0.02685546875,4,0.697216796875,0.0293701171875,0.0668701171875
sim_0959,sim_959,40702560,40702560,11315,vaccine_settings_959.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_959.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_959.csv,routine,0.52685546875,4,0.347216796875,0.1043701171875,0.1418701171875
sim_0960,sim_960,28861816,28861816,11315,vaccine_settings_960.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_960.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_960.csv,routine,0.17529296875,4,0.713623046875,0.1219482421875,0.0047607421875
sim_0961,sim_961,786669477,786669477,11315,vaccine_settings_961.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_961.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_961.csv,routine,0.67529296875,4,0.363623046875,0.0469482421875,0.0797607421875
sim_0962,sim_962,1165573308,1165573308,11315,vaccine_settings_962.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_962.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_962.csv,routine,0.42529296875,4,0.188623046875,0.0844482421875,0.1172607421875
sim_0963,sim_963,407765646,407765646,11315,vaccine_settings_963.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_963.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_963.csv,routine,0.92529296875,4,0.538623046875,0.0094482421875,0.0422607421875
sim_0964,sim_964,597217562,597217562,11315,vaccine_settings_964.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_964.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_964.csv,routine,0.30029296875,4,0.451123046875,0.1406982421875,0.1360107421875
sim_0965,sim_965,1355025223,1355025223,11315,vaccine_settings_965.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_965.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_965.csv,routine,0.80029296875,4,0.801123046875,0.0656982421875,0.0610107421875
sim_0966,sim_966,976121393,976121393,11315,vaccine_settings_966.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_966.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_966.csv,routine,0.05029296875,4,0.626123046875,0.1031982421875,0.0235107421875
sim_0967,sim_967,218313731,218313731,11315,vaccine_settings_967.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_967.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_967.csv,routine,0.55029296875,4,0.276123046875,0.0281982421875,0.0985107421875
sim_0968,sim_968,313039689,313039689,11315,vaccine_settings_968.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_968.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_968.csv,routine,0.48779296875,4,0.582373046875,0.0563232421875,0.0891357421875
sim_0969,sim_969,1070847350,1070847350,11315,vaccine_settings_969.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_969.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_969.csv,routine,0.98779296875,4,0.232373046875,0.1313232421875,0.0141357421875
sim_0970,sim_970,1449751181,1449751181,11315,vaccine_settings_970.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_970.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_970.csv,routine,0.23779296875,4,0.407373046875,0.0188232421875,0.0516357421875
sim_0971,sim_971,691943520,691943520,11315,vaccine_settings_971.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_971.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_971.csv,routine,0.73779296875,4,0.757373046875,0.0938232421875,0.1266357421875
sim_0972,sim_972,502491604,502491604,11315,vaccine_settings_972.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_972.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_972.csv,routine,0.11279296875,4,0.319873046875,0.0375732421875,0.0703857421875
sim_0973,sim_973,1260299266,1260299266,11315,vaccine_settings_973.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_973.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_973.csv,routine,0.61279296875,4,0.669873046875,0.1125732421875,0.1453857421875
sim_0974,sim_974,881395435,881395435,11315,vaccine_settings_974.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_974.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_974.csv,routine,0.36279296875,4,0.844873046875,7.32421875e-05,0.1078857421875
sim_0975,sim_975,123587773,123587773,11315,vaccine_settings_975.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_975.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_975.csv,routine,0.86279296875,4,0.494873046875,0.0750732421875,0.0328857421875
sim_0976,sim_976,170950752,170950752,11315,vaccine_settings_976.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_976.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_976.csv,routine,0.33154296875,4,0.210498046875,0.1078857421875,0.0375732421875
sim_0977,sim_977,928758414,928758414,11315,vaccine_settings_977.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_977.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_977.csv,routine,0.83154296875,4,0.560498046875,0.0328857421875,0.1125732421875
sim_0978,sim_978,1307662245,1307662245,11315,vaccine_settings_978.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_978.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_978.csv,routine,0.08154296875,4,0.735498046875,0.1453857421875,0.0750732421875
sim_0979,sim_979,549854583,549854583,11315,vaccine_settings_979.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_979.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_979.csv,routine,0.58154296875,4,0.385498046875,0.0703857421875,7.32421875e-05
sim_0980,sim_980,739306498,739306498,11315,vaccine_settings_980.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_980.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_980.csv,routine,0.20654296875,4,0.647998046875,0.0891357421875,0.0938232421875
sim_0981,sim_981,1497114160,1497114160,11315,vaccine_settings_981.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_981.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_981.csv,routine,0.70654296875,4,0.297998046875,0.0141357421875,0.0188232421875
sim_0982,sim_982,1118210329,1118210329,11315,vaccine_settings_982.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_982.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_982.csv,routine,0.45654296875,4,0.472998046875,0.1266357421875,0.0563232421875
sim_0983,sim_983,360402668,360402668,11315,vaccine_settings_983.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_983.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_983.csv,routine,0.95654296875,4,0.822998046875,0.0516357421875,0.1313232421875
sim_0984,sim_984,265676710,265676710,11315,vaccine_settings_984.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_984.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_984.csv,routine,0.01904296875,4,0.341748046875,0.0047607421875,0.1219482421875
sim_0985,sim_985,1023484371,1023484371,11315,vaccine_settings_985.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_985.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_985.csv,routine,0.51904296875,4,0.691748046875,0.0797607421875,0.0469482421875
sim_0986,sim_986,1402388202,1402388202,11315,vaccine_settings_986.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_986.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_986.csv,routine,0.26904296875,4,0.516748046875,0.0422607421875,0.0094482421875
sim_0987,sim_987,644580541,644580541,11315,vaccine_settings_987.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_987.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_987.csv,routine,0.76904296875,4,0.166748046875,0.1172607421875,0.0844482421875
sim_0988,sim_988,455128625,455128625,11315,vaccine_settings_988.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_988.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_988.csv,routine,0.39404296875,4,0.779248046875,0.0235107421875,0.0281982421875
sim_0989,sim_989,1212936287,1212936287,11315,vaccine_settings_989.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_989.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_989.csv,routine,0.89404296875,4,0.429248046875,0.0985107421875,0.1031982421875
sim_0990,sim_990,834032456,834032456,11315,vaccine_settings_990.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_990.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_990.csv,routine,0.14404296875,4,0.254248046875,0.0610107421875,0.1406982421875
sim_0991,sim_991,76224795,76224795,11315,vaccine_settings_991.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_991.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_991.csv,routine,0.64404296875,4,0.604248046875,0.1360107421875,0.0656982421875
sim_0992,sim_992,52543305,52543305,11315,vaccine_settings_992.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_992.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_992.csv,routine,0.40966796875,4,0.374560546875,0.0399169921875,0.1102294921875
sim_0993,sim_993,810350967,810350967,11315,vaccine_settings_993.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_993.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_993.csv,routine,0.90966796875,4,0.724560546875,0.1149169921875,0.0352294921875
sim_0994,sim_994,1189254797,1189254797,11315,vaccine_settings_994.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_994.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_994.csv,routine,0.15966796875,4,0.549560546875,0.0024169921875,0.0727294921875
sim_0995,sim_995,431447136,431447136,11315,vaccine_settings_995.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_995.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_995.csv,routine,0.65966796875,4,0.199560546875,0.0774169921875,0.1477294921875
sim_0996,sim_996,620899051,620899051,11315,vaccine_settings_996.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_996.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_996.csv,routine,0.03466796875,4,0.812060546875,0.0586669921875,0.0539794921875
sim_0997,sim_997,1378706713,1378706713,11315,vaccine_settings_997.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_997.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_997.csv,routine,0.53466796875,4,0.462060546875,0.1336669921875,0.1289794921875
sim_0998,sim_998,999802882,999802882,11315,vaccine_settings_998.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_998.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_998.csv,routine,0.28466796875,4,0.287060546875,0.0211669921875,0.0914794921875
sim_0999,sim_999,241995221,241995221,11315,vaccine_settings_999.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_999.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_999.csv,routine,0.78466796875,4,0.637060546875,0.0961669921875,0.0164794921875
sim_1000,sim_1000,4440280,4440280,11315,vaccine_settings_1000.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1000.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1000.csv,none,0.2509765625,4,0.40361328125,0.022705078125,0.134326171875
sim_1001,sim_1001,762247941,762247941,11315,vaccine_settings_1001.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1001.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1001.csv,none,0.7509765625,4,0.75361328125,0.097705078125,0.059326171875
sim_1002,sim_1002,1141151772,1141151772,11315,vaccine_settings_1002.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1002.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1002.csv,none,0.0009765625,4,0.57861328125,0.060205078125,0.021826171875
sim_1003,sim_1003,383344111,383344111,11315,vaccine_settings_1003.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1003.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1003.csv,none,0.5009765625,4,0.22861328125,0.135205078125,0.096826171875
sim_1004,sim_1004,572796026,572796026,11315,vaccine_settings_1004.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1004.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1004.csv,none,0.1259765625,4,0.84111328125,0.003955078125,0.003076171875
sim_1005,sim_1005,1330603687,1330603687,11315,vaccine_settings_1005.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1005.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1005.csv,none,0.6259765625,4,0.49111328125,0.078955078125,0.078076171875
sim_1006,sim_1006,951699857,951699857,11315,vaccine_settings_1006.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1006.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1006.csv,none,0.3759765625,4,0.31611328125,0.041455078125,0.115576171875
sim_1007,sim_1007,193892195,193892195,11315,vaccine_settings_1007.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1007.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1007.csv,none,0.8759765625,4,0.66611328125,0.116455078125,0.040576171875
sim_1008,sim_1008,288618153,288618153,11315,vaccine_settings_1008.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1008.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1008.csv,none,0.0634765625,4,0.18486328125,0.088330078125,0.068701171875
sim_1009,sim_1009,1046425814,1046425814,11315,vaccine_settings_1009.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1009.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1009.csv,none,0.5634765625,4,0.53486328125,0.013330078125,0.143701171875
sim_1010,sim_1010,1425329645,1425329645,11315,vaccine_settings_1010.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1010.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1010.csv,none,0.3134765625,4,0.70986328125,0.125830078125,0.106201171875
sim_1011,sim_1011,667521984,667521984,11315,vaccine_settings_1011.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1011.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1011.csv,none,0.8134765625,4,0.35986328125,0.050830078125,0.031201171875
sim_1012,sim_1012,478070068,478070068,11315,vaccine_settings_1012.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1012.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1012.csv,none,0.4384765625,4,0.62236328125,0.107080078125,0.087451171875
sim_1013,sim_1013,1235877730,1235877730,11315,vaccine_settings_1013.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1013.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1013.csv,none,0.9384765625,4,0.27236328125,0.032080078125,0.012451171875
sim_1014,sim_1014,856973899,856973899,11315,vaccine_settings_1014.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1014.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1014.csv,none,0.1884765625,4,0.44736328125,0.144580078125,0.049951171875
