SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,AttractivenessShape,AsymptomaticRatio,vaccination_strategy,vaccine_prop_inf_1,vaccine_ID,vaccine_normdev_pos_1,vaccine_normdev_neg_1
sim_842,1496289389,1496289389,11315,vaccine_settings_842.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_842.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_842.csv,-1,0.5,routine,0.41357421875,1,0.59033203125,0.59033203125
sim_843,723621545,723621545,11315,vaccine_settings_843.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_843.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_843.csv,-1,0.5,routine,0.91357421875,1,0.09033203125,0.09033203125
sim_844,530454584,530454584,11315,vaccine_settings_844.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_844.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_844.csv,-1,0.5,routine,0.28857421875,1,0.96533203125,0.96533203125
sim_845,1303122428,1303122428,11315,vaccine_settings_845.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_845.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_845.csv,-1,0.5,routine,0.78857421875,1,0.46533203125,0.46533203125
sim_846,916788506,916788506,11315,vaccine_settings_846.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_846.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_846.csv,-1,0.5,routine,0.03857421875,1,0.21533203125,0.21533203125
sim_847,144120663,144120663,11315,vaccine_settings_847.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_847.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_847.csv,-1,0.5,routine,0.53857421875,1,0.71533203125,0.71533203125
sim_848,192412403,192412403,11315,vaccine_settings_848.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_848.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_848.csv,-1,0.5,routine,0.00732421875,1,0.87158203125,0.87158203125
sim_849,965080246,965080246,11315,vaccine_settings_849.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_849.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_849.csv,-1,0.5,routine,0.50732421875,1,0.37158203125,0.37158203125
sim_850,1351414168,1351414168,11315,vaccine_settings_850.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_850.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_850.csv,-1,0.5,routine,0.25732421875,1,0.12158203125,0.12158203125
sim_851,578746325,578746325,11315,vaccine_settings_851.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_851.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_851.csv,-1,0.5,routine,0.75732421875,1,0.62158203125,0.62158203125
sim_852,771913286,771913286,11315,vaccine_settings_852.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_852.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_852.csv,-1,0.5,routine,0.38232421875,1,0.49658203125,0.49658203125
sim_853,1544581129,1544581129,11315,vaccine_settings_853.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_853.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_853.csv,-1,0.5,routine,0.88232421875,1,0.99658203125,0.99658203125
sim_854,1158247207,1158247207,11315,vaccine_settings_854.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_854.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_854.csv,-1,0.5,routine,0.13232421875,1,0.74658203125,0.74658203125
sim_855,385579364,385579364,11315,vaccine_settings_855.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_855.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_855.csv,-1,0.5,routine,0.63232421875,1,0.24658203125,0.24658203125
sim_856,288995883,288995883,11315,vaccine_settings_856.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_856.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_856.csv,-1,0.5,routine,0.31982421875,1,0.55908203125,0.55908203125
sim_857,1061663727,1061663727,11315,vaccine_settings_857.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_857.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_857.csv,-1,0.5,routine,0.81982421875,1,0.05908203125,0.05908203125
sim_858,1447997649,1447997649,11315,vaccine_settings_858.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_858.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_858.csv,-1,0.5,routine,0.06982421875,1,0.30908203125,0.30908203125
sim_859,675329805,675329805,11315,vaccine_settings_859.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_859.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_859.csv,-1,0.5,routine,0.56982421875,1,0.80908203125,0.80908203125
sim_860,482162844,482162844,11315,vaccine_settings_860.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_860.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_860.csv,-1,0.5,routine,0.19482421875,1,0.18408203125,0.18408203125
sim_861,1254830688,1254830688,11315,vaccine_settings_861.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_861.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_861.csv,-1,0.5,routine,0.69482421875,1,0.68408203125,0.68408203125
sim_862,868496766,868496766,11315,vaccine_settings_862.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_862.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_862.csv,-1,0.5,routine,0.44482421875,1,0.93408203125,0.93408203125
sim_863,95828922,95828922,11315,vaccine_settings_863.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_863.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_863.csv,-1,0.5,routine,0.94482421875,1,0.43408203125,0.43408203125
sim_864,71683052,71683052,11315,vaccine_settings_864.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_864.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_864.csv,-1,0.5,routine,0.24169921875,1,0.60595703125,0.60595703125
sim_865,844350896,844350896,11315,vaccine_settings_865.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_865.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_865.csv,-1,0.5,routine,0.74169921875,1,0.10595703125,0.10595703125
sim_866,1230684818,1230684818,11315,vaccine_settings_866.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_866.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_866.csv,-1,0.5,routine,0.49169921875,1,0.35595703125,0.35595703125
sim_867,458016974,458016974,11315,vaccine_settings_867.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_867.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_867.csv,-1,0.5,routine,0.99169921875,1,0.85595703125,0.85595703125
sim_868,651183935,651183935,11315,vaccine_settings_868.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_868.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_868.csv,-1,0.5,routine,0.36669921875,1,0.23095703125,0.23095703125
sim_869,1423851779,1423851779,11315,vaccine_settings_869.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_869.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_869.csv,-1,0.5,routine,0.86669921875,1,0.73095703125,0.73095703125
sim_870,1037517857,1037517857,11315,vaccine_settings_870.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_870.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_870.csv,-1,0.5,routine,0.11669921875,1,0.98095703125,0.98095703125
sim_871,264850013,264850013,11315,vaccine_settings_871.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_871.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_871.csv,-1,0.5,routine,0.61669921875,1,0.48095703125,0.48095703125
sim_872,361433494,361433494,11315,vaccine_settings_872.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_872.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_872.csv,-1,0.5,routine,0.42919921875,1,0.79345703125,0.79345703125
sim_873,1134101337,1134101337,11315,vaccine_settings_873.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_873.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_873.csv,-1,0.5,routine,0.92919921875,1,0.29345703125,0.29345703125
sim_874,1520435259,1520435259,11315,vaccine_settings_874.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_874.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_874.csv,-1,0.5,routine,0.17919921875,1,0.04345703125,0.04345703125
sim_875,747767415,747767415,11315,vaccine_settings_875.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_875.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_875.csv,-1,0.5,routine,0.67919921875,1,0.54345703125,0.54345703125
sim_876,554600455,554600455,11315,vaccine_settings_876.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_876.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_876.csv,-1,0.5,routine,0.05419921875,1,0.41845703125,0.41845703125
sim_877,1327268298,1327268298,11315,vaccine_settings_877.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_877.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_877.csv,-1,0.5,routine,0.55419921875,1,0.91845703125,0.91845703125
sim_878,940934376,940934376,11315,vaccine_settings_878.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_878.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_878.csv,-1,0.5,routine,0.30419921875,1,0.66845703125,0.66845703125
sim_879,168266533,168266533,11315,vaccine_settings_879.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_879.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_879.csv,-1,0.5,routine,0.80419921875,1,0.16845703125,0.16845703125
sim_880,119974793,119974793,11315,vaccine_settings_880.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_880.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_880.csv,-1,0.5,routine,0.27294921875,1,0.26220703125,0.26220703125
sim_881,892642636,892642636,11315,vaccine_settings_881.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_881.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_881.csv,-1,0.5,routine,0.77294921875,1,0.76220703125,0.76220703125
sim_882,1278976558,1278976558,11315,vaccine_settings_882.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_882.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_882.csv,-1,0.5,routine,0.02294921875,1,0.51220703125,0.51220703125
sim_883,506308714,506308714,11315,vaccine_settings_883.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_883.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_883.csv,-1,0.5,routine,0.52294921875,1,0.01220703125,0.01220703125
sim_884,699475675,699475675,11315,vaccine_settings_884.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_884.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_884.csv,-1,0.5,routine,0.14794921875,1,0.88720703125,0.88720703125
sim_885,1472143519,1472143519,11315,vaccine_settings_885.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_885.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_885.csv,-1,0.5,routine,0.64794921875,1,0.38720703125,0.38720703125
sim_886,1085809597,1085809597,11315,vaccine_settings_886.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_886.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_886.csv,-1,0.5,routine,0.39794921875,1,0.13720703125,0.13720703125
sim_887,313141753,313141753,11315,vaccine_settings_887.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_887.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_887.csv,-1,0.5,routine,0.89794921875,1,0.63720703125,0.63720703125
sim_888,216558273,216558273,11315,vaccine_settings_888.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_888.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_888.csv,-1,0.5,routine,0.08544921875,1,0.07470703125,0.07470703125
sim_889,989226117,989226117,11315,vaccine_settings_889.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_889.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_889.csv,-1,0.5,routine,0.58544921875,1,0.57470703125,0.57470703125
sim_890,1375560038,1375560038,11315,vaccine_settings_890.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_890.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_890.csv,-1,0.5,routine,0.33544921875,1,0.82470703125,0.82470703125
sim_891,602892195,602892195,11315,vaccine_settings_891.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_891.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_891.csv,-1,0.5,routine,0.83544921875,1,0.32470703125,0.32470703125
sim_892,409725234,409725234,11315,vaccine_settings_892.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_892.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_892.csv,-1,0.5,routine,0.46044921875,1,0.69970703125,0.69970703125
sim_893,1182393077,1182393077,11315,vaccine_settings_893.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_893.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_893.csv,-1,0.5,routine,0.96044921875,1,0.19970703125,0.19970703125
sim_894,796059156,796059156,11315,vaccine_settings_894.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_894.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_894.csv,-1,0.5,routine,0.21044921875,1,0.44970703125,0.44970703125
sim_895,23391312,23391312,11315,vaccine_settings_895.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_895.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_895.csv,-1,0.5,routine,0.71044921875,1,0.94970703125,0.94970703125
sim_896,17354845,17354845,11315,vaccine_settings_896.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_896.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_896.csv,-1,0.5,routine,0.29248046875,1,0.73486328125,0.73486328125
sim_897,790022688,790022688,11315,vaccine_settings_897.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_897.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_897.csv,-1,0.5,routine,0.79248046875,1,0.23486328125,0.23486328125
sim_898,1176356610,1176356610,11315,vaccine_settings_898.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_898.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_898.csv,-1,0.5,routine,0.04248046875,1,0.48486328125,0.48486328125
sim_899,403688766,403688766,11315,vaccine_settings_899.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_899.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_899.csv,-1,0.5,routine,0.54248046875,1,0.98486328125,0.98486328125
sim_900,596855727,596855727,11315,vaccine_settings_900.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_900.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_900.csv,-1,0.5,routine,0.16748046875,1,0.10986328125,0.10986328125
sim_901,1369523571,1369523571,11315,vaccine_settings_901.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_901.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_901.csv,-1,0.5,routine,0.66748046875,1,0.60986328125,0.60986328125
sim_902,983189649,983189649,11315,vaccine_settings_902.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_902.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_902.csv,-1,0.5,routine,0.41748046875,1,0.85986328125,0.85986328125
sim_903,210521806,210521806,11315,vaccine_settings_903.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_903.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_903.csv,-1,0.5,routine,0.91748046875,1,0.35986328125,0.35986328125
sim_904,307105286,307105286,11315,vaccine_settings_904.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_904.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_904.csv,-1,0.5,routine,0.10498046875,1,0.92236328125,0.92236328125
sim_905,1079773129,1079773129,11315,vaccine_settings_905.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_905.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_905.csv,-1,0.5,routine,0.60498046875,1,0.42236328125,0.42236328125
sim_906,1466107051,1466107051,11315,vaccine_settings_906.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_906.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_906.csv,-1,0.5,routine,0.35498046875,1,0.17236328125,0.17236328125
sim_907,693439208,693439208,11315,vaccine_settings_907.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_907.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_907.csv,-1,0.5,routine,0.85498046875,1,0.67236328125,0.67236328125
sim_908,500272247,500272247,11315,vaccine_settings_908.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_908.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_908.csv,-1,0.5,routine,0.47998046875,1,0.29736328125,0.29736328125
sim_909,1272940090,1272940090,11315,vaccine_settings_909.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_909.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_909.csv,-1,0.5,routine,0.97998046875,1,0.79736328125,0.79736328125
sim_910,886606169,886606169,11315,vaccine_settings_910.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_910.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_910.csv,-1,0.5,routine,0.22998046875,1,0.54736328125,0.54736328125
sim_911,113938325,113938325,11315,vaccine_settings_911.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_911.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_911.csv,-1,0.5,routine,0.72998046875,1,0.04736328125,0.04736328125
sim_912,162230065,162230065,11315,vaccine_settings_912.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_912.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_912.csv,-1,0.5,routine,0.19873046875,1,0.39111328125,0.39111328125
sim_913,934897909,934897909,11315,vaccine_settings_913.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_913.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_913.csv,-1,0.5,routine,0.69873046875,1,0.89111328125,0.89111328125
sim_914,1321231831,1321231831,11315,vaccine_settings_914.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_914.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_914.csv,-1,0.5,routine,0.44873046875,1,0.64111328125,0.64111328125
sim_915,548563987,548563987,11315,vaccine_settings_915.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_915.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_915.csv,-1,0.5,routine,0.94873046875,1,0.14111328125,0.14111328125
sim_916,741730948,741730948,11315,vaccine_settings_916.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_916.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_916.csv,-1,0.5,routine,0.32373046875,1,0.76611328125,0.76611328125
sim_917,1514398791,1514398791,11315,vaccine_settings_917.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_917.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_917.csv,-1,0.5,routine,0.82373046875,1,0.26611328125,0.26611328125
sim_918,1128064870,1128064870,11315,vaccine_settings_918.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_918.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_918.csv,-1,0.5,routine,0.07373046875,1,0.01611328125,0.01611328125
sim_919,355397026,355397026,11315,vaccine_settings_919.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_919.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_919.csv,-1,0.5,routine,0.57373046875,1,0.51611328125,0.51611328125
sim_920,258813546,258813546,11315,vaccine_settings_920.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_920.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_920.csv,-1,0.5,routine,0.38623046875,1,0.20361328125,0.20361328125
sim_921,1031481389,1031481389,11315,vaccine_settings_921.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_921.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_921.csv,-1,0.5,routine,0.88623046875,1,0.70361328125,0.70361328125
sim_922,1417815311,1417815311,11315,vaccine_settings_922.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_922.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_922.csv,-1,0.5,routine,0.13623046875,1,0.95361328125,0.95361328125
sim_923,645147467,645147467,11315,vaccine_settings_923.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_923.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_923.csv,-1,0.5,routine,0.63623046875,1,0.45361328125,0.45361328125
sim_924,451980507,451980507,11315,vaccine_settings_924.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_924.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_924.csv,-1,0.5,routine,0.01123046875,1,0.57861328125,0.57861328125
sim_925,1224648350,1224648350,11315,vaccine_settings_925.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_925.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_925.csv,-1,0.5,routine,0.51123046875,1,0.07861328125,0.07861328125
sim_926,838314428,838314428,11315,vaccine_settings_926.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_926.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_926.csv,-1,0.5,routine,0.26123046875,1,0.32861328125,0.32861328125
sim_927,65646585,65646585,11315,vaccine_settings_927.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_927.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_927.csv,-1,0.5,routine,0.76123046875,1,0.82861328125,0.82861328125
sim_928,89792455,89792455,11315,vaccine_settings_928.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_928.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_928.csv,-1,0.5,routine,0.05810546875,1,0.12548828125,0.12548828125
